"year","dOice","dTsVscales","yearSample"
-122900,-32.62,1.66632772494514,"(-1.2302e+05,-1.2285e+05]"
-122850,-32.68,1.61607168983175,"(-1.2302e+05,-1.2285e+05]"
-122800,-32.47,1.7919678127286,"(-1.2285e+05,-1.228e+05]"
-122750,-32.49,1.77521580102414,"(-1.228e+05,-1.2275e+05]"
-122700,-32.64,1.64957571324067,"(-1.2275e+05,-1.227e+05]"
-122650,-32.64,1.64957571324067,"(-1.227e+05,-1.2265e+05]"
-122600,-32.58,1.69983174835406,"(-1.2265e+05,-1.226e+05]"
-122550,-32.59,1.69145574250182,"(-1.226e+05,-1.2255e+05]"
-122500,-32.49,1.77521580102414,"(-1.2255e+05,-1.225e+05]"
-122450,-32.36,1.88410387710314,"(-1.225e+05,-1.2245e+05]"
-122400,-32.33,1.90923189465984,"(-1.2245e+05,-1.224e+05]"
-122350,-32.3,1.93435991221653,"(-1.224e+05,-1.2235e+05]"
-122300,-32.33,1.90923189465984,"(-1.2235e+05,-1.223e+05]"
-122250,-32.34,1.9008558888076,"(-1.223e+05,-1.2225e+05]"
-122200,-32.32,1.91760790051207,"(-1.2225e+05,-1.222e+05]"
-122150,-32.15,2.06,"(-1.222e+05,-1.2215e+05]"
-122100,-32.27,1.95948792977322,"(-1.2215e+05,-1.221e+05]"
-122050,-32.26,1.96786393562546,"(-1.221e+05,-1.2205e+05]"
-122000,-32.34,1.9008558888076,"(-1.2205e+05,-1.22e+05]"
-121950,-32.37,1.87572787125092,"(-1.22e+05,-1.2195e+05]"
-121900,-32.39,1.85897585954645,"(-1.2195e+05,-1.219e+05]"
-121850,-32.35,1.89247988295537,"(-1.219e+05,-1.2185e+05]"
-121800,-32.45,1.80871982443306,"(-1.2185e+05,-1.218e+05]"
-121750,-32.46,1.80034381858083,"(-1.218e+05,-1.2175e+05]"
-121700,-32.33,1.90923189465984,"(-1.2175e+05,-1.217e+05]"
-121650,-32.43,1.82547183613753,"(-1.217e+05,-1.2165e+05]"
-121600,-32.39,1.85897585954645,"(-1.2165e+05,-1.216e+05]"
-121550,-32.64,1.64957571324067,"(-1.216e+05,-1.2155e+05]"
-121500,-32.89,1.44017556693489,"(-1.2155e+05,-1.215e+05]"
-121450,-32.69,1.60769568397952,"(-1.215e+05,-1.2145e+05]"
-121400,-32.6,1.6830797366496,"(-1.2145e+05,-1.214e+05]"
-121350,-32.7,1.59931967812728,"(-1.214e+05,-1.2135e+05]"
-121300,-32.67,1.62444769568398,"(-1.2135e+05,-1.213e+05]"
-121250,-32.85,1.47367959034382,"(-1.213e+05,-1.2125e+05]"
-121200,-32.79,1.52393562545721,"(-1.2125e+05,-1.212e+05]"
-121150,-33.14,1.23077542062911,"(-1.212e+05,-1.2115e+05]"
-121100,-33.32,1.08000731528895,"(-1.2115e+05,-1.211e+05]"
-121050,-33.34,1.06325530358449,"(-1.211e+05,-1.2105e+05]"
-121000,-33.35,1.05487929773226,"(-1.2105e+05,-1.21e+05]"
-120950,-33.39,1.02137527432333,"(-1.21e+05,-1.2095e+05]"
-120900,-33.67,0.786847110460861,"(-1.2095e+05,-1.209e+05]"
-120850,-33.66,0.795223116313096,"(-1.209e+05,-1.2085e+05]"
-120800,-33.54,0.895735186539868,"(-1.2085e+05,-1.208e+05]"
-120750,-33.81,0.669583028529624,"(-1.208e+05,-1.2075e+05]"
-120700,-33.95,0.552318946598387,"(-1.2075e+05,-1.207e+05]"
-120650,-34.03,0.485310899780539,"(-1.207e+05,-1.2065e+05]"
-120600,-34.18,0.359670811997073,"(-1.2065e+05,-1.206e+05]"
-120550,-34.2,0.342918800292608,"(-1.206e+05,-1.2055e+05]"
-120500,-34.32,0.242406730065836,"(-1.2055e+05,-1.205e+05]"
-120450,-34.35,0.217278712509142,"(-1.205e+05,-1.2045e+05]"
-120400,-34.29,0.267534747622531,"(-1.2045e+05,-1.204e+05]"
-120350,-34.48,0.108390636430141,"(-1.204e+05,-1.2035e+05]"
-120300,-34.61,-0.000497439648866838,"(-1.2035e+05,-1.203e+05]"
-120250,-34.32,0.242406730065836,"(-1.203e+05,-1.2025e+05]"
-120200,-34.41,0.167022677395759,"(-1.2025e+05,-1.202e+05]"
-120150,-34.52,0.0748866130212107,"(-1.202e+05,-1.2015e+05]"
-120100,-34.72,-0.092633504023409,"(-1.2015e+05,-1.201e+05]"
-120050,-34.81,-0.168017556693492,"(-1.201e+05,-1.2005e+05]"
-120000,-34.74,-0.109385515727874,"(-1.2005e+05,-1.2e+05]"
-119950,-35.01,-0.335537673738112,"(-1.2e+05,-1.1995e+05]"
-119900,-34.93,-0.268529626920264,"(-1.1995e+05,-1.199e+05]"
-119850,-34.68,-0.0591294806144851,"(-1.199e+05,-1.1985e+05]"
-119800,-34.88,-0.226649597659111,"(-1.1985e+05,-1.198e+05]"
-119750,-35.35,-0.620321872713975,"(-1.198e+05,-1.1975e+05]"
-119700,-35.49,-0.737585954645211,"(-1.1975e+05,-1.197e+05]"
-119650,-35.45,-0.704081931236287,"(-1.197e+05,-1.1965e+05]"
-119600,-35.65,-0.871602048280907,"(-1.1965e+05,-1.196e+05]"
-119550,-35.6,-0.829722019019754,"(-1.196e+05,-1.1955e+05]"
-119500,-35.7,-0.913482077542066,"(-1.1955e+05,-1.195e+05]"
-119450,-35.8,-0.997242136064374,"(-1.195e+05,-1.1945e+05]"
-119400,-35.85,-1.03912216532553,"(-1.1945e+05,-1.194e+05]"
-119350,-36.69,-1.74270665691295,"(-1.194e+05,-1.1935e+05]"
-119300,-36.68,-1.73433065106072,"(-1.1935e+05,-1.193e+05]"
-119250,-36.35,-1.45792245793709,"(-1.193e+05,-1.1925e+05]"
-119200,-36.95,-1.96048280907096,"(-1.1925e+05,-1.192e+05]"
-119150,-36.98,-1.98561082662765,"(-1.192e+05,-1.1915e+05]"
-119100,-36.99,-1.99398683247989,"(-1.1915e+05,-1.191e+05]"
-119050,-36.82,-1.85159473299195,"(-1.191e+05,-1.1905e+05]"
-119000,-36.7,-1.75108266276518,"(-1.1905e+05,-1.19e+05]"
-118950,-37.2,-2.16988295537674,"(-1.19e+05,-1.1895e+05]"
-118900,-37.51,-2.4295391367959,"(-1.1895e+05,-1.189e+05]"
-118850,-37.3,-2.25364301389905,"(-1.189e+05,-1.1885e+05]"
-118800,-37.12,-2.10287490855889,"(-1.1885e+05,-1.188e+05]"
-118750,-37.31,-2.26201901975128,"(-1.188e+05,-1.1875e+05]"
-118700,-37.48,-2.40441111923921,"(-1.1875e+05,-1.187e+05]"
-118650,-37.17,-2.14475493782005,"(-1.187e+05,-1.1865e+05]"
-118600,-37.26,-2.22013899049012,"(-1.1865e+05,-1.186e+05]"
-118550,-36.92,-1.93535479151427,"(-1.186e+05,-1.1855e+05]"
-118500,-37.32,-2.27039502560351,"(-1.1855e+05,-1.185e+05]"
-118450,-37.59,-2.49654718361376,"(-1.185e+05,-1.1845e+05]"
-118400,-37.68,-2.57193123628383,"(-1.1845e+05,-1.184e+05]"
-118350,-37.78,-2.65569129480615,"(-1.184e+05,-1.1835e+05]"
-118300,-37.88,-2.73945135332846,"(-1.1835e+05,-1.183e+05]"
-118250,-37.88,-2.73945135332846,"(-1.183e+05,-1.1825e+05]"
-118200,-37.75,-2.63056327724945,"(-1.1825e+05,-1.182e+05]"
-118150,-37.63,-2.53005120702268,"(-1.182e+05,-1.1815e+05]"
-118100,-37.7,-2.5886832479883,"(-1.1815e+05,-1.181e+05]"
-118050,-37.52,-2.43791514264814,"(-1.181e+05,-1.1805e+05]"
-118000,-37.42,-2.35415508412583,"(-1.1805e+05,-1.18e+05]"
-117950,-37.27,-2.22851499634236,"(-1.18e+05,-1.1795e+05]"
-117900,-37.39,-2.32902706656913,"(-1.1795e+05,-1.179e+05]"
-117850,-37.67,-2.5635552304316,"(-1.179e+05,-1.1785e+05]"
-117800,-37.69,-2.58030724213606,"(-1.1785e+05,-1.178e+05]"
-117750,-37.81,-2.68081931236284,"(-1.178e+05,-1.1775e+05]"
-117700,-37.72,-2.60543525969276,"(-1.1775e+05,-1.177e+05]"
-117650,-37.35,-2.29552304316021,"(-1.177e+05,-1.1765e+05]"
-117600,-37.74,-2.62218727139722,"(-1.1765e+05,-1.176e+05]"
-117550,-38,-2.83996342355523,"(-1.176e+05,-1.1755e+05]"
-117500,-38.15,-2.9656035113387,"(-1.1755e+05,-1.175e+05]"
-117450,-38.21,-3.01585954645209,"(-1.175e+05,-1.1745e+05]"
-117400,-38.16,-2.97397951719093,"(-1.1745e+05,-1.174e+05]"
-117350,-38,-2.83996342355523,"(-1.174e+05,-1.1735e+05]"
-117300,-38.01,-2.84833942940746,"(-1.1735e+05,-1.173e+05]"
-117250,-37.9,-2.75620336503292,"(-1.173e+05,-1.1725e+05]"
-117200,-38.03,-2.86509144111193,"(-1.1725e+05,-1.172e+05]"
-117150,-38.07,-2.89859546452085,"(-1.172e+05,-1.1715e+05]"
-117100,-38.05,-2.88184345281638,"(-1.1715e+05,-1.171e+05]"
-117050,-38.11,-2.93209948792977,"(-1.171e+05,-1.1705e+05]"
-117000,-38.26,-3.05773957571324,"(-1.1705e+05,-1.17e+05]"
-116950,-38.39,-3.16662765179225,"(-1.17e+05,-1.1695e+05]"
-116900,-38.4,-3.17500365764448,"(-1.1695e+05,-1.169e+05]"
-116850,-38.11,-2.93209948792977,"(-1.169e+05,-1.1685e+05]"
-116800,-37.97,-2.81483540599854,"(-1.1685e+05,-1.168e+05]"
-116750,-38.14,-2.95722750548647,"(-1.168e+05,-1.1675e+05]"
-116700,-38.48,-3.24201170446233,"(-1.1675e+05,-1.167e+05]"
-116650,-38.03,-2.86509144111193,"(-1.167e+05,-1.1665e+05]"
-116600,-37.86,-2.72269934162399,"(-1.1665e+05,-1.166e+05]"
-116550,-38.42,-3.19175566934894,"(-1.166e+05,-1.1655e+05]"
-116500,-38.33,-3.11637161667886,"(-1.1655e+05,-1.165e+05]"
-116450,-38.37,-3.14987564008778,"(-1.165e+05,-1.1645e+05]"
-116400,-38.45,-3.21688368690564,"(-1.1645e+05,-1.164e+05]"
-116350,-38.09,-2.91534747622532,"(-1.164e+05,-1.1635e+05]"
-116300,-38.13,-2.94885149963424,"(-1.1635e+05,-1.163e+05]"
-116250,-38.52,-3.27551572787125,"(-1.163e+05,-1.1625e+05]"
-116200,-38.63,-3.3676517922458,"(-1.1625e+05,-1.162e+05]"
-116150,-38.56,-3.30901975128018,"(-1.162e+05,-1.1615e+05]"
-116100,-38.58,-3.32577176298464,"(-1.1615e+05,-1.161e+05]"
-116050,-38.74,-3.45978785662034,"(-1.161e+05,-1.1605e+05]"
-116000,-38.41,-3.18337966349671,"(-1.1605e+05,-1.16e+05]"
-115950,-38.3,-3.09124359912216,"(-1.16e+05,-1.1595e+05]"
-115900,-38.61,-3.35089978054133,"(-1.1595e+05,-1.159e+05]"
-115850,-38.56,-3.30901975128018,"(-1.159e+05,-1.1585e+05]"
-115800,-38.51,-3.26713972201902,"(-1.1585e+05,-1.158e+05]"
-115750,-38.62,-3.35927578639356,"(-1.158e+05,-1.1575e+05]"
-115700,-38.01,-2.84833942940746,"(-1.1575e+05,-1.157e+05]"
-115650,-38.49,-3.25038771031456,"(-1.157e+05,-1.1565e+05]"
-115600,-38.8,-3.51004389173372,"(-1.1565e+05,-1.156e+05]"
-115550,-38.46,-3.22525969275787,"(-1.156e+05,-1.1555e+05]"
-115500,-37.99,-2.831587417703,"(-1.1555e+05,-1.155e+05]"
-115450,-37.54,-2.4546671543526,"(-1.155e+05,-1.1545e+05]"
-115400,-36.97,-1.97723482077542,"(-1.1545e+05,-1.154e+05]"
-115350,-36.73,-1.77621068032187,"(-1.154e+05,-1.1535e+05]"
-115300,-36.99,-1.99398683247989,"(-1.1535e+05,-1.153e+05]"
-115250,-37.12,-2.10287490855889,"(-1.153e+05,-1.1525e+05]"
-115200,-37.17,-2.14475493782005,"(-1.1525e+05,-1.152e+05]"
-115150,-37.05,-2.04424286759327,"(-1.152e+05,-1.1515e+05]"
-115100,-37.18,-2.15313094367228,"(-1.1515e+05,-1.151e+05]"
-115050,-37.39,-2.32902706656913,"(-1.151e+05,-1.1505e+05]"
-115000,-37.34,-2.28714703730798,"(-1.1505e+05,-1.15e+05]"
-114950,-37.01,-2.01073884418435,"(-1.15e+05,-1.1495e+05]"
-114900,-36.95,-1.96048280907096,"(-1.1495e+05,-1.149e+05]"
-114850,-37.24,-2.20338697878566,"(-1.149e+05,-1.1485e+05]"
-114800,-37.07,-2.06099487929773,"(-1.1485e+05,-1.148e+05]"
-114750,-37.02,-2.01911485003658,"(-1.148e+05,-1.1475e+05]"
-114700,-37.24,-2.20338697878566,"(-1.1475e+05,-1.147e+05]"
-114650,-37.25,-2.21176298463789,"(-1.147e+05,-1.1465e+05]"
-114600,-37.2,-2.16988295537674,"(-1.1465e+05,-1.146e+05]"
-114550,-37.13,-2.11125091441112,"(-1.146e+05,-1.1455e+05]"
-114500,-37.29,-2.24526700804682,"(-1.1455e+05,-1.145e+05]"
-114450,-37.03,-2.02749085588881,"(-1.145e+05,-1.1445e+05]"
-114400,-37.25,-2.21176298463789,"(-1.1445e+05,-1.144e+05]"
-114350,-37.33,-2.27877103145574,"(-1.144e+05,-1.1435e+05]"
-114300,-37.28,-2.23689100219459,"(-1.1435e+05,-1.143e+05]"
-114250,-37.07,-2.06099487929773,"(-1.143e+05,-1.1425e+05]"
-114200,-37.18,-2.15313094367228,"(-1.1425e+05,-1.142e+05]"
-114150,-37.53,-2.44629114850037,"(-1.142e+05,-1.1415e+05]"
-114100,-37.46,-2.38765910753475,"(-1.1415e+05,-1.141e+05]"
-114050,-36.81,-1.84321872713973,"(-1.141e+05,-1.1405e+05]"
-114000,-37.31,-2.26201901975128,"(-1.1405e+05,-1.14e+05]"
-113950,-37.29,-2.24526700804682,"(-1.14e+05,-1.1395e+05]"
-113900,-37.02,-2.01911485003658,"(-1.1395e+05,-1.139e+05]"
-113850,-37.36,-2.30389904901244,"(-1.139e+05,-1.1385e+05]"
-113800,-37.07,-2.06099487929773,"(-1.1385e+05,-1.138e+05]"
-113750,-37.27,-2.22851499634236,"(-1.138e+05,-1.1375e+05]"
-113700,-37.22,-2.1866349670812,"(-1.1375e+05,-1.137e+05]"
-113650,-37.62,-2.52167520117045,"(-1.137e+05,-1.1365e+05]"
-113600,-37.52,-2.43791514264814,"(-1.1365e+05,-1.136e+05]"
-113550,-37.92,-2.77295537673738,"(-1.136e+05,-1.1355e+05]"
-113500,-37.75,-2.63056327724945,"(-1.1355e+05,-1.135e+05]"
-113450,-37.05,-2.04424286759327,"(-1.135e+05,-1.1345e+05]"
-113400,-37.2,-2.16988295537674,"(-1.1345e+05,-1.134e+05]"
-113350,-37.33,-2.27877103145574,"(-1.134e+05,-1.1335e+05]"
-113300,-37.2,-2.16988295537674,"(-1.1335e+05,-1.133e+05]"
-113250,-37.07,-2.06099487929773,"(-1.133e+05,-1.1325e+05]"
-113200,-36.98,-1.98561082662765,"(-1.1325e+05,-1.132e+05]"
-113150,-37.14,-2.11962692026335,"(-1.132e+05,-1.1315e+05]"
-113100,-37.73,-2.61381126554499,"(-1.1315e+05,-1.131e+05]"
-113050,-37.5,-2.42116313094367,"(-1.131e+05,-1.1305e+05]"
-113000,-37.37,-2.31227505486467,"(-1.1305e+05,-1.13e+05]"
-112950,-37.35,-2.29552304316021,"(-1.13e+05,-1.1295e+05]"
-112900,-37.28,-2.23689100219459,"(-1.1295e+05,-1.129e+05]"
-112850,-37.26,-2.22013899049012,"(-1.129e+05,-1.1285e+05]"
-112800,-37.4,-2.33740307242136,"(-1.1285e+05,-1.128e+05]"
-112750,-37.29,-2.24526700804682,"(-1.128e+05,-1.1275e+05]"
-112700,-37.41,-2.34577907827359,"(-1.1275e+05,-1.127e+05]"
-112650,-37.32,-2.27039502560351,"(-1.127e+05,-1.1265e+05]"
-112600,-37.62,-2.52167520117045,"(-1.1265e+05,-1.126e+05]"
-112550,-37.74,-2.62218727139722,"(-1.126e+05,-1.1255e+05]"
-112500,-38.13,-2.94885149963424,"(-1.1255e+05,-1.125e+05]"
-112450,-37.86,-2.72269934162399,"(-1.125e+05,-1.1245e+05]"
-112400,-37.91,-2.76457937088515,"(-1.1245e+05,-1.124e+05]"
-112350,-37.8,-2.67244330651061,"(-1.124e+05,-1.1235e+05]"
-112300,-37.91,-2.76457937088515,"(-1.1235e+05,-1.123e+05]"
-112250,-38.27,-3.06611558156548,"(-1.123e+05,-1.1225e+05]"
-112200,-37.9,-2.75620336503292,"(-1.1225e+05,-1.122e+05]"
-112150,-37.73,-2.61381126554499,"(-1.122e+05,-1.1215e+05]"
-112100,-38.41,-3.18337966349671,"(-1.1215e+05,-1.121e+05]"
-112050,-38.85,-3.55192392099488,"(-1.121e+05,-1.1205e+05]"
-112000,-39.01,-3.68594001463058,"(-1.1205e+05,-1.12e+05]"
-111950,-38.98,-3.66081199707388,"(-1.12e+05,-1.1195e+05]"
-111900,-38.83,-3.53517190929042,"(-1.1195e+05,-1.119e+05]"
-111850,-39.02,-3.69431602048281,"(-1.119e+05,-1.1185e+05]"
-111800,-38.8,-3.51004389173372,"(-1.1185e+05,-1.118e+05]"
-111750,-38.27,-3.06611558156548,"(-1.118e+05,-1.1175e+05]"
-111700,-38.69,-3.41790782735918,"(-1.1175e+05,-1.117e+05]"
-111650,-38.98,-3.66081199707388,"(-1.117e+05,-1.1165e+05]"
-111600,-39.12,-3.77807607900512,"(-1.1165e+05,-1.116e+05]"
-111550,-39.49,-4.08798829553768,"(-1.116e+05,-1.1155e+05]"
-111500,-39.91,-4.43978054133138,"(-1.1155e+05,-1.115e+05]"
-111450,-39.9,-4.43140453547915,"(-1.115e+05,-1.1145e+05]"
-111400,-39.47,-4.07123628383321,"(-1.1145e+05,-1.114e+05]"
-111350,-39.79,-4.33926847110461,"(-1.114e+05,-1.1135e+05]"
-111300,-39.79,-4.33926847110461,"(-1.1135e+05,-1.113e+05]"
-111250,-39.59,-4.17174835405999,"(-1.113e+05,-1.1125e+05]"
-111200,-39.61,-4.18850036576445,"(-1.1125e+05,-1.112e+05]"
-111150,-38.38,-3.15825164594002,"(-1.112e+05,-1.1115e+05]"
-111100,-38.24,-3.04098756400878,"(-1.1115e+05,-1.111e+05]"
-111050,-38.31,-3.0996196049744,"(-1.111e+05,-1.1105e+05]"
-111000,-38.2,-3.00748354059986,"(-1.1105e+05,-1.11e+05]"
-110950,-39.02,-3.69431602048281,"(-1.11e+05,-1.1095e+05]"
-110900,-40,-4.51516459400146,"(-1.1095e+05,-1.109e+05]"
-110850,-40.76,-5.15174103877103,"(-1.109e+05,-1.1085e+05]"
-110800,-41.24,-5.55378931967813,"(-1.1085e+05,-1.108e+05]"
-110750,-41.19,-5.51190929041697,"(-1.108e+05,-1.1075e+05]"
-110700,-41.18,-5.50353328456474,"(-1.1075e+05,-1.107e+05]"
-110650,-41.51,-5.77994147768837,"(-1.107e+05,-1.1065e+05]"
-110600,-41.51,-5.77994147768837,"(-1.1065e+05,-1.106e+05]"
-110550,-41.53,-5.79669348939283,"(-1.106e+05,-1.1055e+05]"
-110500,-41.79,-6.01446964155084,"(-1.1055e+05,-1.105e+05]"
-110450,-41.89,-6.09822970007315,"(-1.105e+05,-1.1045e+05]"
-110400,-41.46,-5.73806144842722,"(-1.1045e+05,-1.104e+05]"
-110350,-41.4,-5.68780541331382,"(-1.104e+05,-1.1035e+05]"
-110300,-41.28,-5.58729334308705,"(-1.1035e+05,-1.103e+05]"
-110250,-41.29,-5.59566934893928,"(-1.103e+05,-1.1025e+05]"
-110200,-41.25,-5.56216532553036,"(-1.1025e+05,-1.102e+05]"
-110150,-40.81,-5.19362106803219,"(-1.102e+05,-1.1015e+05]"
-110100,-41.11,-5.44490124359912,"(-1.1015e+05,-1.101e+05]"
-110050,-41.38,-5.67105340160937,"(-1.101e+05,-1.1005e+05]"
-110000,-41.26,-5.57054133138259,"(-1.1005e+05,-1.1e+05]"
-109950,-41.27,-5.57891733723482,"(-1.1e+05,-1.0995e+05]"
-109900,-41.33,-5.62917337234821,"(-1.0995e+05,-1.099e+05]"
-109850,-41.38,-5.67105340160937,"(-1.099e+05,-1.0985e+05]"
-109800,-41.41,-5.69618141916606,"(-1.0985e+05,-1.098e+05]"
-109750,-41.69,-5.93070958302853,"(-1.098e+05,-1.0975e+05]"
-109700,-41.5,-5.77156547183614,"(-1.0975e+05,-1.097e+05]"
-109650,-41.23,-5.54541331382589,"(-1.097e+05,-1.0965e+05]"
-109600,-40.91,-5.2773811265545,"(-1.0965e+05,-1.096e+05]"
-109550,-40.81,-5.19362106803219,"(-1.096e+05,-1.0955e+05]"
-109500,-40.72,-5.11823701536211,"(-1.0955e+05,-1.095e+05]"
-109450,-40.97,-5.32763716166789,"(-1.095e+05,-1.0945e+05]"
-109400,-41.1,-5.43652523774689,"(-1.0945e+05,-1.094e+05]"
-109350,-41.26,-5.57054133138259,"(-1.094e+05,-1.0935e+05]"
-109300,-41.22,-5.53703730797367,"(-1.0935e+05,-1.093e+05]"
-109250,-41.13,-5.46165325530359,"(-1.093e+05,-1.0925e+05]"
-109200,-40.49,-4.92558888076079,"(-1.0925e+05,-1.092e+05]"
-109150,-40.68,-5.08473299195318,"(-1.092e+05,-1.0915e+05]"
-109100,-40.84,-5.21874908558888,"(-1.0915e+05,-1.091e+05]"
-109050,-41.15,-5.47840526700805,"(-1.091e+05,-1.0905e+05]"
-109000,-40.95,-5.31088514996343,"(-1.0905e+05,-1.09e+05]"
-108950,-40.79,-5.17686905632772,"(-1.09e+05,-1.0895e+05]"
-108900,-40.49,-4.92558888076079,"(-1.0895e+05,-1.089e+05]"
-108850,-41.02,-5.36951719092905,"(-1.089e+05,-1.0885e+05]"
-108800,-41.27,-5.57891733723482,"(-1.0885e+05,-1.088e+05]"
-108750,-40.56,-4.98422092172641,"(-1.088e+05,-1.0875e+05]"
-108700,-39.55,-4.13824433065106,"(-1.0875e+05,-1.087e+05]"
-108650,-37.69,-2.58030724213606,"(-1.087e+05,-1.0865e+05]"
-108600,-36.53,-1.60869056327725,"(-1.0865e+05,-1.086e+05]"
-108550,-36.42,-1.51655449890271,"(-1.086e+05,-1.0855e+05]"
-108500,-36.67,-1.72595464520849,"(-1.0855e+05,-1.085e+05]"
-108450,-36.71,-1.75945866861741,"(-1.085e+05,-1.0845e+05]"
-108400,-36.75,-1.79296269202634,"(-1.0845e+05,-1.084e+05]"
-108350,-37.27,-2.22851499634236,"(-1.084e+05,-1.0835e+05]"
-108300,-37.29,-2.24526700804682,"(-1.0835e+05,-1.083e+05]"
-108250,-37.3,-2.25364301389905,"(-1.083e+05,-1.0825e+05]"
-108200,-37.06,-2.0526188734455,"(-1.0825e+05,-1.082e+05]"
-108150,-37.29,-2.24526700804682,"(-1.082e+05,-1.0815e+05]"
-108100,-37.65,-2.54680321872714,"(-1.0815e+05,-1.081e+05]"
-108050,-37.46,-2.38765910753475,"(-1.081e+05,-1.0805e+05]"
-108000,-37.42,-2.35415508412583,"(-1.0805e+05,-1.08e+05]"
-107950,-37.78,-2.65569129480615,"(-1.08e+05,-1.0795e+05]"
-107900,-37.42,-2.35415508412583,"(-1.0795e+05,-1.079e+05]"
-107850,-37.69,-2.58030724213606,"(-1.079e+05,-1.0785e+05]"
-107800,-37.82,-2.68919531821507,"(-1.0785e+05,-1.078e+05]"
-107750,-37.55,-2.46304316020483,"(-1.078e+05,-1.0775e+05]"
-107700,-37.48,-2.40441111923921,"(-1.0775e+05,-1.077e+05]"
-107650,-37.22,-2.1866349670812,"(-1.077e+05,-1.0765e+05]"
-107600,-37.51,-2.4295391367959,"(-1.0765e+05,-1.076e+05]"
-107550,-37.67,-2.5635552304316,"(-1.076e+05,-1.0755e+05]"
-107500,-37.49,-2.41278712509144,"(-1.0755e+05,-1.075e+05]"
-107450,-37.43,-2.36253108997806,"(-1.075e+05,-1.0745e+05]"
-107400,-37.43,-2.36253108997806,"(-1.0745e+05,-1.074e+05]"
-107350,-38.69,-3.41790782735918,"(-1.074e+05,-1.0735e+05]"
-107300,-39.94,-4.46490855888807,"(-1.0735e+05,-1.073e+05]"
-107250,-39.09,-3.75294806144843,"(-1.073e+05,-1.0725e+05]"
-107200,-36.74,-1.78458668617411,"(-1.0725e+05,-1.072e+05]"
-107150,-36.6,-1.66732260424287,"(-1.072e+05,-1.0715e+05]"
-107100,-37.07,-2.06099487929773,"(-1.0715e+05,-1.071e+05]"
-107050,-37.27,-2.22851499634236,"(-1.071e+05,-1.0705e+05]"
-107000,-37.43,-2.36253108997806,"(-1.0705e+05,-1.07e+05]"
-106950,-37.09,-2.0777468910022,"(-1.07e+05,-1.0695e+05]"
-106900,-37.32,-2.27039502560351,"(-1.0695e+05,-1.069e+05]"
-106850,-37.34,-2.28714703730798,"(-1.069e+05,-1.0685e+05]"
-106800,-38.37,-3.14987564008778,"(-1.0685e+05,-1.068e+05]"
-106750,-38.39,-3.16662765179225,"(-1.068e+05,-1.0675e+05]"
-106700,-37.45,-2.37928310168252,"(-1.0675e+05,-1.067e+05]"
-106650,-37.44,-2.37090709583028,"(-1.067e+05,-1.0665e+05]"
-106600,-37.59,-2.49654718361376,"(-1.0665e+05,-1.066e+05]"
-106550,-37.51,-2.4295391367959,"(-1.066e+05,-1.0655e+05]"
-106500,-37.43,-2.36253108997806,"(-1.0655e+05,-1.065e+05]"
-106450,-37.1,-2.08612289685443,"(-1.065e+05,-1.0645e+05]"
-106400,-37.22,-2.1866349670812,"(-1.0645e+05,-1.064e+05]"
-106350,-37.62,-2.52167520117045,"(-1.064e+05,-1.0635e+05]"
-106300,-37.51,-2.4295391367959,"(-1.0635e+05,-1.063e+05]"
-106250,-37.37,-2.31227505486467,"(-1.063e+05,-1.0625e+05]"
-106200,-37.72,-2.60543525969276,"(-1.0625e+05,-1.062e+05]"
-106150,-37.83,-2.6975713240673,"(-1.062e+05,-1.0615e+05]"
-106100,-37.95,-2.79808339429408,"(-1.0615e+05,-1.061e+05]"
-106050,-38.27,-3.06611558156548,"(-1.061e+05,-1.0605e+05]"
-106000,-39.77,-4.32251645940015,"(-1.0605e+05,-1.06e+05]"
-105950,-39.66,-4.2303803950256,"(-1.06e+05,-1.0595e+05]"
-105900,-39.76,-4.31414045354791,"(-1.0595e+05,-1.059e+05]"
-105850,-39.47,-4.07123628383321,"(-1.059e+05,-1.0585e+05]"
-105800,-39.47,-4.07123628383321,"(-1.0585e+05,-1.058e+05]"
-105750,-39.95,-4.47328456474031,"(-1.058e+05,-1.0575e+05]"
-105700,-40.19,-4.67430870519386,"(-1.0575e+05,-1.057e+05]"
-105650,-39.65,-4.22200438917337,"(-1.057e+05,-1.0565e+05]"
-105600,-39.6,-4.18012435991222,"(-1.0565e+05,-1.056e+05]"
-105550,-39.88,-4.41465252377469,"(-1.056e+05,-1.0555e+05]"
-105500,-40.01,-4.52354059985369,"(-1.0555e+05,-1.055e+05]"
-105450,-39.92,-4.44815654718362,"(-1.055e+05,-1.0545e+05]"
-105400,-39.87,-4.40627651792246,"(-1.0545e+05,-1.054e+05]"
-105350,-39.95,-4.47328456474031,"(-1.054e+05,-1.0535e+05]"
-105300,-39.94,-4.46490855888807,"(-1.0535e+05,-1.053e+05]"
-105250,-39.59,-4.17174835405999,"(-1.053e+05,-1.0525e+05]"
-105200,-39.62,-4.19687637161668,"(-1.0525e+05,-1.052e+05]"
-105150,-38.17,-2.98235552304316,"(-1.052e+05,-1.0515e+05]"
-105100,-36.67,-1.72595464520849,"(-1.0515e+05,-1.051e+05]"
-105050,-37.42,-2.35415508412583,"(-1.051e+05,-1.0505e+05]"
-105000,-39.32,-3.94559619604974,"(-1.0505e+05,-1.05e+05]"
-104950,-39.43,-4.03773226042429,"(-1.05e+05,-1.0495e+05]"
